,player,career_start,career_end,games,games_started,completions,passing_attempts,incompletions,completion_%,passing_yards,passing_tds,interceptions,pick_6s,touchdown_%,int_%,passer_rating,sacks_taken,sack_yards,sack_%,passing_yards_per_attempt,adjusted_passing_yards_per_attempt,adjusted_net_passing_yards_per_attempt,passing_yards_per_completion,passing_yards_per_game,pass_success_rate,wins,losses,ties,fourth_quarter_comebacks,game_winning_drives,rushing_attempts,rushing_yards,rushing_yards_per_attempt,rushing_touchdowns,rushing_yards_per_game,rushing_first_downs,rush_success_rate,pro_bowls,first_team_all_pros,super_bowls,hall_of_fame,hall_of_fame_eligible,16_games,winning_%,passing_yards_per_16_games,passing_attempts_per_16_games,passing_tds_per_16_games,int_per_16_games,pick_6_per_16_games,sacks_per_16_games,sacks_yards_per_16_games,wins_per_16_games,losses_per_16_games,ties_per_16_games,fourth_quarter_comebacks_per_16_games,game_winning_drives_per_16_games,rushing_yards_per_16_games,rushing_tds_per_16_games,rushing_first_downs_per_16_games,pro_bowls_per_16_games,first_team_all_pros_per_16_games,super_bowls_per_16_games
43,Jared Goff,2016,2024,0.37434554973821993,0.3753280839895013,0.3641237573997543,0.3574547276501324,0.34555599840573936,0.653,0.3655375380057691,0.3134328358208955,0.27049180327868855,0.2777777777777778,0.092,0.02,0.5994946304485155,0.4195046439628483,0.3672137262215591,0.051500000000000004,0.2236842105263158,0.6407317073170732,0.6314634146341463,0.15243902439024393,0.9083044982698962,0.489,0.2972027972027972,0.45238095238095233,0.1111111111111111,0.32727272727272727,0.3055555555555555,0.2540220152413209,0.11921279909386946,0.2972972972972973,0.15584415584415584,0.2681992337164751,0.1277056277056277,0.307,0.26666666666666666,0.0,0.0,0.0,0.0,0.37437185929648237,0.59,0.9080826007163687,0.876146716561666,0.7330097087378641,0.11,0.9080826007163687,0.22583064576614412,0.24308888888888888,0.5662867426514696,0.3797240551889622,0.03405572755417957,0.11997600479904018,0.14637072585482902,0.26806562197840833,0.07978404319136172,0.22583064576614412,0.30344827586206896,0.0,0.0
45,Lamar Jackson,2018,2024,0.2879581151832461,0.26771653543307083,0.20373059309728583,0.20234772027771813,0.19988043045037865,0.645,0.21257893505886025,0.2388059701492537,0.15300546448087432,0.1111111111111111,0.12400000000000001,0.02,0.634870499052432,0.34210526315789475,0.22211861245803804,0.0725,0.22894736842105262,0.6471951219512195,0.6352439024390244,0.1585365853658537,0.6868512110726643,0.474,0.25524475524475526,0.23015873015873015,0.0,0.18181818181818182,0.16666666666666666,0.9381879762912786,1.0,0.40810810810810816,0.4675324675324676,1.0,0.8636363636363636,0.556,0.26666666666666666,0.42857142857142855,0.0,0.0,0.0,0.28810720268006695,0.72,0.6865962979695683,0.6431875957241879,0.7241576242147343,0.08070000000000001,0.6865962979695683,0.2388059701492537,0.19067777777777778,0.6310737852429513,0.25074985002999395,0.0,0.08638272345530892,0.10377924415116975,1.0,0.31133773245350926,0.2388059701492537,0.4,0.40566037735849053,0.0
49,Dak Prescott,2016,2024,0.33507853403141363,0.33858267716535434,0.33039204735842737,0.31744327535609473,0.2943403746512555,0.667,0.3254950495049505,0.30800542740841247,0.24316939890710382,0.2777777777777778,0.102,0.02,0.6171825647504737,0.4195046439628483,0.30249906751212235,0.0576,0.2236842105263158,0.6420731707317073,0.6325609756097561,0.15000000000000002,0.9027681660899654,0.49700000000000005,0.2727272727272727,0.40476190476190477,0.0,0.2909090909090909,0.3333333333333333,0.38187976291278575,0.3327198074472604,0.37027027027027026,0.4285714285714286,0.4240102171136654,0.37012987012987014,0.512,0.26666666666666666,0.0,0.0,0.0,0.0,0.3350083752093802,0.6,0.9029465360745853,0.8688203622124326,0.8041119360365504,0.1104,0.9029465360745853,0.25215630390759763,0.22360000000000002,0.5806838632273544,0.3797240551889622,0.0,0.11937612477504497,0.17876424715056988,0.4237140505509785,0.24535092981403717,0.25215630390759763,0.3448275862068966,0.0,0.0
51,Matt Ryan,2008,2022,0.6361256544502618,0.6404199475065617,0.6464872109907294,0.6309498246367475,0.6032283778397768,0.657,0.6379706868324628,0.5440976933514247,0.5191256830601093,0.5833333333333333,0.09,0.022000000000000002,0.5931775110549589,0.7941176470588236,0.637821708317792,0.055,0.22105263157894736,0.6386585365853659,0.6291463414634146,0.15000000000000002,0.9352941176470588,0.484,0.44755244755244755,0.9126984126984127,0.1111111111111111,0.7090909090909091,0.6527777777777778,0.4546994072819644,0.259238284015291,0.32162162162162167,0.18181818181818182,0.2988505747126437,0.33116883116883117,0.399,0.26666666666666666,0.14285714285714285,0.0,0.0,0.0,0.6360971524288107,0.52,0.9351377291071764,0.9126837509671102,0.7509994288977726,0.12460000000000002,0.9351377291071764,0.2523063076576914,0.24917777777777778,0.5032993401319736,0.4523095380923815,0.021671826625387,0.15356928614277143,0.18476304739052188,0.2983115046227855,0.055188962207558485,0.2523063076576914,0.17931034482758623,0.0660377358490566,0.0
60,Andy Dalton,2011,2024,0.4659685863874346,0.45144356955380577,0.4023232436054954,0.4131415074082027,0.43244320446392986,0.624,0.3934571606766976,0.344640434192673,0.4262295081967213,0.5555555555555556,0.08800000000000001,0.027000000000000003,0.5470625394819961,0.5681114551083591,0.4436777321894816,0.059800000000000006,0.21052631578947367,0.63,0.6203658536585366,0.14878048780487804,0.7871972318339101,0.451,0.2937062937062937,0.6825396825396826,0.2222222222222222,0.45454545454545453,0.40277777777777773,0.4216765453005927,0.26221152484779836,0.32972972972972975,0.28571428571428575,0.33077905491698595,0.3116883116883117,0.402,0.2,0.0,0.0,0.0,0.0,0.4660804020100502,0.49,0.7871148762134925,0.8144569181943063,0.648201027984009,0.1394,0.7871148762134925,0.2460061501537538,0.23622222222222222,0.45050989802039587,0.4613077384523095,0.05572755417956657,0.1337732453509298,0.15536892621475704,0.3298838909709847,0.11817636472705458,0.2460061501537538,0.18620689655172415,0.0,0.0
66,Cam Newton,2011,2021,0.40314136125654454,0.3963254593175853,0.3145314419747571,0.336267983680481,0.3750498206456756,0.599,0.3333300849770017,0.27679782903663497,0.3551912568306011,0.3611111111111111,0.086,0.027999999999999997,0.5388502842703726,0.5448916408668731,0.4953375606117121,0.0697,0.21842105263157893,0.6329268292682927,0.6207317073170733,0.1597560975609756,0.7705882352941176,0.446,0.2727272727272727,0.5714285714285714,0.1111111111111111,0.2909090909090909,0.2777777777777778,1.0,0.8686110717825287,0.3783783783783784,1.0,0.7011494252873564,1.0,0.533,0.2,0.14285714285714285,0.0,0.0,0.0,0.4032663316582914,0.52,0.7702043401475537,0.7655250817109562,0.6010850942318674,0.1342,0.7702043401475537,0.2724818120453011,0.3045555555555556,0.4829034193161368,0.4457108578284342,0.030959752321981428,0.09898020395920815,0.12357528494301138,0.7008094868987781,0.4769046190761847,0.2724818120453011,0.21379310344827587,0.09433962264150943,0.0
70,Alex Smith,2005,2020,0.47120418848167545,0.45669291338582674,0.380431140399866,0.389807458306492,0.40653646871263455,0.625,0.3644363452093241,0.2890094979647218,0.30327868852459017,0.2222222222222222,0.078,0.02,0.5521162349968414,0.6965944272445821,0.4783662812383439,0.0763,0.20789473684210527,0.6308536585365854,0.6192682926829269,0.14634146341463417,0.7217993079584775,0.424,0.3531468531468531,0.5714285714285714,0.1111111111111111,0.36363636363636365,0.3333333333333333,0.5207451312447079,0.4350842418235877,0.3675675675675676,0.2077922077922078,0.41507024265644954,0.3961038961038961,0.43100000000000005,0.2,0.0,0.0,0.0,0.0,0.4711055276381909,0.58,0.7219240355287704,0.7602987384144126,0.5376927470017132,0.0981,0.7219240355287704,0.29843246081152025,0.2519888888888889,0.5356928614277143,0.38212357528494295,0.027863777089783284,0.10617876424715056,0.1271745650869826,0.41493994773895043,0.08458308338332332,0.29843246081152025,0.18620689655172415,0.0,0.0
72,Deshaun Watson,2017,2024,0.19633507853403143,0.19685039370078738,0.179492907405339,0.1740032925345358,0.164208848146672,0.6609999999999999,0.18297341545178142,0.1723202170963365,0.13387978142076504,0.1111111111111111,0.10400000000000001,0.02,0.6216045483259633,0.3993808049535604,0.2804923535994032,0.0959,0.22894736842105262,0.6446341463414634,0.6286585365853659,0.1548780487804878,0.8615916955017301,0.465,0.13286713286713286,0.2936507936507936,0.0,0.18181818181818182,0.16666666666666666,0.3624047417442845,0.3623106328755486,0.3891891891891892,0.28571428571428575,0.6040868454661558,0.30735930735930733,0.526,0.2,0.0,0.0,0.0,0.0,0.19639865996649913,0.51,0.8615770053025111,0.8080937268090884,0.7635636778983437,0.1032,0.8615770053025111,0.40741018525463135,0.35181111111111113,0.4799040191961607,0.4673065386922615,0.0,0.12657468506298739,0.1517696460707858,0.6040306534229389,0.277744451109778,0.40741018525463135,0.4344827586206897,0.0,0.0
78,Joe Burrow,2020,2024,0.19633507853403143,0.1994750656167979,0.21411817267954875,0.20027199198339415,0.1755679553607015,0.685,0.20298004209869808,0.2021709633649932,0.1366120218579235,0.1388888888888889,0.106,0.018000000000000002,0.634870499052432,0.34829721362229105,0.28254382693024993,0.07440000000000001,0.22105263157894736,0.6426829268292683,0.6296341463414634,0.1451219512195122,0.9550173010380623,0.49200000000000005,0.15034965034965034,0.25396825396825395,0.1111111111111111,0.10909090909090909,0.15277777777777776,0.21253175275190517,0.16366982868469487,0.34054054054054056,0.16883116883116883,0.367816091954023,0.2012987012987013,0.47000000000000003,0.13333333333333333,0.0,0.0,0.0,0.0,0.19639865996649913,0.57,0.9550053933002025,0.9300838425465395,0.8957738435179896,0.10529999999999999,0.9550053933002025,0.35528388209705236,0.35438888888888886,0.5428914217156569,0.40431913617276544,0.06501547987616099,0.07558488302339532,0.1391721655668866,0.36800089499045074,0.16436712657468505,0.35528388209705236,0.2896551724137931,0.0,0.0
85,Jalen Hurts,2020,2024,0.22251308900523561,0.19685039370078738,0.15849435943259244,0.15711115882900292,0.15464328417696294,0.6459999999999999,0.16061822717704843,0.12890094979647218,0.11475409836065574,0.1111111111111111,0.086,0.019,0.5919140871762476,0.26780185758513936,0.19973890339425587,0.0731,0.2236842105263158,0.6403658536585366,0.6281707317073171,0.15365853658536585,0.6698961937716263,0.449,0.18181818181818182,0.18253968253968253,0.0,0.16363636363636364,0.16666666666666666,0.6367485182049111,0.5327764406059748,0.37027027027027026,0.8441558441558442,0.7381864623243933,0.6688311688311688,0.585,0.13333333333333333,0.0,0.14285714285714285,0.0,0.0,0.22278056951423783,0.69,0.6693593537550987,0.644198127358565,0.5042832667047401,0.0781,0.6693593537550987,0.24120603015075373,0.22118888888888888,0.5800839832033593,0.256748650269946,0.0,0.10017996400719854,0.1337732453509298,0.7373522666432264,0.7246550689862027,0.24120603015075373,0.25517241379310346,0.0,0.011397720455908818
90,Baker Mayfield,2018,2024,0.2879581151832461,0.28346456692913385,0.2528761309058416,0.2548851191754348,0.25846950976484656,0.636,0.2550479457394559,0.24830393487109903,0.2540983606557377,0.1388888888888889,0.102,0.026000000000000002,0.5805432722678459,0.40247678018575855,0.308839985080194,0.068,0.21842105263157893,0.6365853658536585,0.6253658536585367,0.15365853658536585,0.8228373702422146,0.461,0.18181818181818182,0.4444444444444444,0.0,0.18181818181818182,0.16666666666666666,0.279424216765453,0.21492283732125161,0.34594594594594597,0.12987012987012989,0.3614303959131545,0.23160173160173161,0.436,0.13333333333333333,0.0,0.0,0.0,0.0,0.28810720268006695,0.48,0.8223366932476746,0.810177948304991,0.752998286693318,0.134,0.8223366932476746,0.2809570239255981,0.26513333333333333,0.4493101379724055,0.4841031793641271,0.0,0.08638272345530892,0.10377924415116975,0.36152819619469234,0.08638272345530892,0.2809570239255981,0.2,0.0,0.0
92,Kyler Murray,2019,2024,0.21465968586387435,0.21784776902887137,0.21032056293979673,0.20141722138715912,0.18553208449581507,0.669,0.1913639198565526,0.15603799185888736,0.16120218579234974,0.25,0.08199999999999999,0.021,0.5799115603284901,0.2801857585139319,0.24561730697500933,0.0604,0.21052631578947367,0.6323170731707317,0.6219512195121952,0.13902439024390245,0.8256055363321799,0.473,0.1258741258741259,0.36507936507936506,0.1111111111111111,0.19999999999999998,0.18055555555555555,0.4276037256562235,0.46368398697437346,0.40540540540540543,0.4025974025974026,0.6819923371647509,0.36796536796536794,0.549,0.13333333333333333,0.0,0.0,0.0,0.0,0.21482412060301506,0.43,0.8250063228068506,0.8561097689987842,0.6327812678469446,0.1137,0.8250063228068506,0.26153153828845715,0.28195555555555557,0.41631673665266944,0.5314937012597479,0.05882352941176471,0.1271745650869826,0.14997000599880023,0.6813194716359945,0.3581283743251349,0.26153153828845715,0.26896551724137935,0.0,0.0
97,Matt Schaub,2004,2020,0.4083769633507854,0.24934383202099736,0.24695632748799284,0.24600959129625652,0.24432044639298525,0.643,0.25409292897793717,0.18724559023066484,0.2540983606557377,0.41666666666666663,0.08,0.027000000000000003,0.5647504737839545,0.2801857585139319,0.2338679597165237,0.05,0.2263157894736842,0.636219512195122,0.6276829268292683,0.15609756097560978,0.5816608996539793,0.48100000000000004,0.16783216783216784,0.373015873015873,0.0,0.19999999999999998,0.19444444444444442,0.170194750211685,0.08551606965878522,0.2918918918918919,0.05194805194805195,0.24521072796934865,0.09523809523809523,0.308,0.13333333333333333,0.0,0.0,0.0,0.0,0.4082914572864321,0.51,0.581704715192678,0.5532029115942715,0.4017704169046259,0.09480000000000001,0.581704715192678,0.13837845946148652,0.14203333333333334,0.29334133173365323,0.2873425314937012,0.0,0.06718656268746251,0.08578284343131372,0.2443323930606276,0.024595080983803235,0.13837845946148652,0.13793103448275865,0.0,0.0
99,Geno Smith,2013,2024,0.24607329842931938,0.2204724409448819,0.1950184295766782,0.1925416935079808,0.1881227580709446,0.649,0.18903484836672646,0.14518317503392128,0.1994535519125683,0.2777777777777778,0.08,0.027000000000000003,0.5571699305116866,0.34829721362229105,0.3017530772099963,0.0772,0.21578947368421053,0.6314634146341463,0.6184146341463415,0.14756097560975612,0.7134948096885813,0.455,0.13986013986013987,0.3492063492063492,0.0,0.23636363636363636,0.2638888888888889,0.270956816257409,0.25074331020812685,0.372972972972973,0.15584415584415584,0.42017879948914433,0.22077922077922077,0.466,0.13333333333333333,0.0,0.0,0.0,0.0,0.24623115577889446,0.48,0.7130504895041406,0.7150458686624666,0.5142775556824671,0.1229,0.7130504895041406,0.28410710267756695,0.30265555555555557,0.40371925614877024,0.44451109778044384,0.0,0.131373725254949,0.1919616076784643,0.4201660526925628,0.12117576484703058,0.28410710267756695,0.23448275862068968,0.0,0.0
100,Matthew Stafford,2009,2024,0.6047120418848169,0.6089238845144357,0.6049368926616776,0.6105504258821844,0.6205659625348745,0.635,0.6120585483745226,0.5373134328358209,0.5300546448087432,0.8333333333333333,0.092,0.023,0.5792798483891345,0.8111455108359134,0.6519955240581873,0.0579,0.22105263157894736,0.6374390243902439,0.6275609756097561,0.15365853658536585,0.943598615916955,0.47600000000000003,0.3951048951048951,0.9365079365079365,0.1111111111111111,0.7272727272727273,0.7222222222222222,0.397121083827265,0.2372929350134504,0.32432432432432434,0.2337662337662338,0.2950191570881226,0.3181818181818182,0.397,0.13333333333333333,0.0,0.14285714285714285,0.0,0.0,0.6046901172529313,0.49,0.943494642366913,0.9288680466739297,0.7798400913763562,0.1338,0.943494642366913,0.27105677641941045,0.2678888888888889,0.4673065386922615,0.48830233953209357,0.021671826625387,0.16556688662267544,0.2153569286142771,0.2940523089954531,0.07438512297540491,0.27105677641941045,0.09655172413793105,0.0,0.004199160167966407
114,Teddy Bridgewater,2014,2024,0.2094240837696335,0.1732283464566929,0.15525522171339215,0.14973874454226613,0.13989637305699482,0.664,0.14881694862399628,0.10176390773405698,0.1284153005464481,0.05555555555555555,0.07200000000000001,0.022000000000000002,0.5716993051168666,0.26160990712074306,0.21167474822827304,0.0747,0.21842105263157893,0.6341463414634146,0.6217073170731708,0.14634146341463417,0.6591695501730104,0.445,0.11538461538461539,0.26190476190476186,0.0,0.09090909090909091,0.09722222222222221,0.1896697713801863,0.1547501061871726,0.34594594594594597,0.14285714285714288,0.3486590038314176,0.16233766233766234,0.42,0.06666666666666667,0.0,0.0,0.0,0.0,0.2093802345058626,0.5,0.6595000983547732,0.6528034358075568,0.42318675042832665,0.0929,0.6595000983547732,0.2505062626565664,0.24923333333333333,0.39112177564487094,0.39112177564487094,0.0,0.05938812237552489,0.08278344331133772,0.34870266339568967,0.1301739652069586,0.2505062626565664,0.13793103448275865,0.0,0.0
117,Jayden Daniels,2024,2024,0.049738219895287955,0.05249343832020997,0.04534792806880375,0.042516641614773455,0.037465125548027105,0.684,0.04280034302642863,0.04070556309362279,0.0273224043715847,0.0,0.102,0.017,0.6298168035375868,0.07894736842105264,0.0494218575158523,0.0791,0.22105263157894736,0.6419512195121951,0.6296341463414634,0.14390243902439026,0.7664359861591695,0.47000000000000003,0.04895104895104895,0.047619047619047616,0.0,0.09090909090909091,0.06944444444444445,0.15495342929720576,0.18051819340223701,0.3945945945945946,0.09090909090909091,0.8710089399744572,0.13852813852813853,0.601,0.06666666666666667,0.0,0.0,0.0,0.0,0.04983249581239531,0.7,0.7663739080998938,0.7503197385249395,0.6853226727584236,0.08,0.7663739080998938,0.30600765019125475,0.23555555555555555,0.6718656268746249,0.2879424115176964,0.0,0.23995200959808036,0.23995200959808036,0.8713131587569221,0.33593281343731246,0.30600765019125475,0.5517241379310346,0.0,0.0
118,Sam Darnold,2018,2024,0.21727748691099477,0.1942257217847769,0.16396738523399979,0.17149810321380002,0.18493423674770826,0.613,0.16206049738832154,0.13432835820895522,0.1885245901639344,0.1388888888888889,0.08199999999999999,0.028999999999999998,0.5293746051800379,0.3188854489164087,0.25904513241327864,0.0792,0.20789473684210527,0.6276829268292683,0.6148780487804879,0.15000000000000002,0.6920415224913495,0.43100000000000005,0.12237762237762238,0.30952380952380953,0.0,0.10909090909090909,0.1388888888888889,0.23708721422523285,0.17556279201472463,0.33783783783783783,0.18181818181818182,0.36653895274584936,0.20346320346320346,0.439,0.06666666666666667,0.0,0.0,0.0,0.0,0.2173366834170854,0.47,0.6918490913532103,0.7206037926515402,0.5385494003426613,0.13140000000000002,0.6918490913532103,0.29430735768394206,0.29396666666666665,0.400119976004799,0.4457108578284342,0.0,0.06838632273545289,0.11397720455908816,0.3662508690197457,0.16016796640671863,0.29430735768394206,0.1310344827586207,0.0,0.0
125,Nick Foles,2012,2022,0.19895287958115185,0.1679790026246719,0.16139841393946164,0.16441199627800443,0.1697887604623356,0.629,0.15457628440009358,0.12618724559023065,0.14207650273224043,0.1388888888888889,0.08,0.023,0.5514845230574857,0.2043343653250774,0.1708317791868706,0.0543,0.20789473684210527,0.6304878048780488,0.6213414634146341,0.14634146341463417,0.7197231833910035,0.42200000000000004,0.11538461538461539,0.24603174603174602,0.0,0.23636363636363636,0.20833333333333331,0.1354784081287045,0.09287838029166076,0.31081081081081086,0.09090909090909091,0.2835249042145594,0.09740259740259741,0.369,0.06666666666666667,0.0,0.14285714285714285,0.0,0.0,0.19891122278056947,0.52,0.7199634249942176,0.7540302843699177,0.5519703026841803,0.1081,0.7199634249942176,0.20580514512862821,0.2116,0.41151769646070785,0.3863227354529094,0.0,0.16196760647870426,0.18716256748650267,0.28303273907032866,0.08758248350329932,0.20580514512862821,0.14482758620689656,0.0,0.012597480503899219
131,Robert Griffin III,2012,2020,0.14659685863874347,0.11286089238845144,0.09036077292527644,0.09211939016534249,0.09525707453168593,0.629,0.09118461058704296,0.061058344640434185,0.08469945355191257,0.08333333333333333,0.07,0.024,0.5457991156032849,0.2058823529411765,0.169899291309213,0.09369999999999999,0.21842105263157893,0.6326829268292683,0.6170731707317073,0.15365853658536585,0.5747404844290658,0.43,0.055944055944055944,0.21428571428571427,0.0,0.07272727272727272,0.06944444444444445,0.26418289585097376,0.2943508424182359,0.4027027027027027,0.12987012987012989,0.6257982120051085,0.22077922077922077,0.522,0.06666666666666667,0.0,0.0,0.0,0.0,0.14656616415410384,0.37,0.5752435631664616,0.5708240569687208,0.3609366076527698,0.08710000000000001,0.5752435631664616,0.28020700517512936,0.2843333333333333,0.2693461307738452,0.45470905818836227,0.0,0.06718656268746251,0.08398320335932812,0.6261816670795343,0.16856628674265145,0.28020700517512936,0.1931034482758621,0.0,0.0
137,Justin Herbert,2020,2024,0.2094240837696335,0.2125984251968504,0.22160169775494248,0.21480209004366185,0.20267038660821046,0.6609999999999999,0.2105909409838622,0.1886024423337856,0.13387978142076504,0.1388888888888889,0.092,0.016,0.6051800379027162,0.2755417956656347,0.2174561730697501,0.055999999999999994,0.21578947368421053,0.6389024390243903,0.629390243902439,0.1451219512195122,0.9301038062283737,0.47000000000000003,0.14335664335664336,0.31746031746031744,0.0,0.21818181818181817,0.2222222222222222,0.2506350550381033,0.20925952144980886,0.3567567567567568,0.16883116883116883,0.4099616858237548,0.22727272727272727,0.473,0.06666666666666667,0.0,0.0,0.0,0.0,0.2093802345058626,0.51,0.9303042945368786,0.9364470339317575,0.7844089091947457,0.0968,0.9303042945368786,0.2638565964149103,0.25603333333333333,0.4859028194361127,0.47450509898020393,0.0,0.14217156568686262,0.1895620875824835,0.40950607714498044,0.15416916616676662,0.2638565964149103,0.13793103448275865,0.0,0.0
139,Tyler Huntley,2020,2024,0.06806282722513089,0.03937007874015748,0.036859153356416846,0.037005225109154674,0.037265842965324834,0.638,0.029956342090902,0.017639077340569877,0.030054644808743168,0.0,0.05,0.021,0.5022109917877448,0.07275541795665635,0.05333830660201418,0.0833,0.18157894736842106,0.6157317073170732,0.6039024390243903,0.125609756097561,0.4006920415224913,0.413,0.017482517482517484,0.07936507936507936,0.0,0.05454545454545454,0.041666666666666664,0.12955122777307365,0.1386096559535608,0.372972972972973,0.06493506493506494,0.5606641123882503,0.11255411255411256,0.444,0.06666666666666667,0.0,0.0,0.0,0.0,0.06825795644891122,0.33,0.40013748051818915,0.483034121232217,0.21958880639634493,0.0651,0.40013748051818915,0.2085802145053626,0.18803333333333333,0.17756448710257947,0.35512897420515893,0.0,0.10677864427114576,0.10677864427114576,0.5605836616296817,0.17756448710257947,0.2085802145053626,0.4068965517241379,0.0,0.0
143,Mac Jones,2021,2024,0.13612565445026178,0.13123359580052493,0.11828437395286497,0.11509555507837663,0.10940613790354724,0.659,0.10548062680283776,0.07598371777476254,0.12568306010928962,0.16666666666666666,0.07,0.028999999999999998,0.5350600126342387,0.1563467492260062,0.13334576650503543,0.0591,0.2026315789473684,0.6236585365853659,0.6141463414634147,0.13658536585365855,0.7134948096885813,0.445,0.06993006993006994,0.23809523809523808,0.0,0.05454545454545454,0.041666666666666664,0.12447078746824725,0.09712586719524281,0.32432432432432434,0.025974025974025976,0.3205619412515964,0.12554112554112554,0.469,0.06666666666666667,0.0,0.0,0.0,0.0,0.1360971524288107,0.4,0.713951894788494,0.767056668719309,0.48315248429468877,0.139,0.713951894788494,0.2288307207680192,0.2400111111111111,0.36232753449310134,0.543491301739652,0.0,0.05458908218356328,0.05458908218356328,0.3209100135047666,0.03599280143971205,0.2288307207680192,0.20689655172413793,0.0,0.0
150,Trevor Lawrence,2021,2024,0.15968586387434555,0.16272965879265092,0.14967050150787445,0.15174289599885477,0.15544041450777202,0.632,0.1395688781476573,0.10040705563093621,0.13934426229508196,0.027777777777777776,0.07,0.024,0.5337965887555274,0.17956656346749228,0.15162252890712422,0.0519,0.20526315789473681,0.6264634146341463,0.6180487804878049,0.1426829268292683,0.8062283737024222,0.46399999999999997,0.08041958041958042,0.30952380952380953,0.0,0.10909090909090909,0.1111111111111111,0.1989839119390347,0.19340223700976922,0.372972972972973,0.18181818181818182,0.44572158365261816,0.19047619047619047,0.536,0.06666666666666667,0.0,0.0,0.0,0.0,0.15996649916247904,0.37,0.8050067983683915,0.8627255932925961,0.5445459737292975,0.13140000000000002,0.8050067983683915,0.22425560639015973,0.2328222222222222,0.3557288542291541,0.6028794241151769,0.0,0.09298140371925614,0.12357528494301138,0.44546551489919367,0.21655668866226752,0.22425560639015973,0.17931034482758623,0.0,0.0
